"","id","ssp1","ssp2","ssp3","ssp5"
"marketable_yield_ssp135","130",5.88448322108007,-6.443211657052,-25.3288166860288,-41.2986886341394
"marketable_yield_ssp136","131",-9.0176677077776,-24.2161964775026,-46.0496384354552,-61.4590460132389
"marketable_yield_ssp137","132",-9.26991482980094,-23.8165046199332,-44.7245298471871,-59.8128907374918
"marketable_yield_ssp138","133",-0.596224433356909,-15.8357482701586,-35.8924265368244,-46.9543131245997
"marketable_yield_ssp139","134",1.9827612230684,-7.50918426054429,-28.1044785408616,-41.7241471466925
"marketable_yield_ssp140","135",-3.11596413471838,-15.912643533324,-35.5333929190386,-47.9074728444863
"marketable_yield_ssp141","136",-2.90706350987518,-15.4963213641565,-37.5929981309755,-50.4988392820834
"marketable_yield_ssp142","137",6.27559660771603,-6.41506235447689,-26.3763452007597,-40.1483761919196
"marketable_yield_ssp143","138",14.3336689170301,5.88019771796644,-15.5838848564047,-28.634565036021
"marketable_yield_ssp144","139",10.1665911643472,2.65574537279765,-20.6088743785156,-35.494475000783
"marketable_yield_ssp145","14",19.9293872548913,12.01796032956,-9.25853353815711,-22.5534282932929
"marketable_yield_ssp146","140",20.5249113474919,14.3469809969918,-8.73269122998014,-21.7405507369959
"marketable_yield_ssp147","141",6.09152702630432,-4.64890186918433,-29.7686290014637,-42.9089764364368
"marketable_yield_ssp148","142",16.9045781713935,8.1413762389298,-13.6484608468425,-26.6791875355497
"marketable_yield_ssp149","143",6.24195295193104,-6.54288082646284,-26.8302829375978,-41.2703003161774
"marketable_yield_ssp150","144",15.506492086159,8.31452132329478,-13.6490922343939,-26.7505107270929
"marketable_yield_ssp151","145",9.3035708335991,-0.647354051613362,-22.5607491735434,-35.2386807326773
"marketable_yield_ssp152","146",16.0534304758223,5.68962528546656,-13.1353330473392,-23.3042837798389
"marketable_yield_ssp153","147",14.0730708373897,7.95600510540872,-12.3942362370788,-26.1550517753381
"marketable_yield_ssp154","148",16.1177665387285,11.526592651478,-11.5385593399073,-22.7912926739556
"marketable_yield_ssp155","149",10.4741509110805,3.23556154689751,-18.6060848992348,-32.0608593886195
"marketable_yield_ssp156","15",23.3974019231806,18.5589093805849,-1.39969804250773,-15.9520130140958
"marketable_yield_ssp157","150",18.3957533711225,10.887562900232,-8.13372254756256,-24.2321595530564
"marketable_yield_ssp158","151",21.1653322036103,17.1718248024532,-2.45192243092426,-15.3775198973965
"marketable_yield_ssp159","152",25.6014518036058,23.1562445396612,3.91370210957721,-6.86477516324208
"marketable_yield_ssp160","153",30.3711229281105,27.7129201438615,10.2274978003973,2.1808777907053
"marketable_yield_ssp161","154",29.4311883879624,30.8674524736758,12.8623630187317,3.97465546853911
"marketable_yield_ssp162","155",32.5732035596677,32.365830788596,16.6689044776139,8.81795433367395
"marketable_yield_ssp163","156",33.1284407230667,36.3878632271854,21.3784477266207,13.4320886652667
"marketable_yield_ssp164","157",33.6876455523208,35.9933706874799,21.1524405876554,12.1491882574923
"marketable_yield_ssp165","158",28.731168994233,28.5609717214932,11.7259644422672,5.50476607520724
"marketable_yield_ssp166","159",32.1703917740813,32.6462905263902,16.0454129857999,8.41561702307018
"marketable_yield_ssp167","16",15.8828183788551,8.16313498109309,-12.3454265728977,-23.3355690635072
"marketable_yield_ssp168","160",35.7792313069458,38.0743406399954,22.3986064103516,12.6986037615875
"marketable_yield_ssp169","161",38.3349782787936,44.1598246454818,28.7211400239049,22.876752699454
"marketable_yield_ssp170","162",-5.42311512076513,-18.6275141384966,-38.8154843225623,-51.6121839583314
"marketable_yield_ssp171","163",-7.87740883218403,-20.2588631111205,-41.4737951949272,-53.5895537396407
"marketable_yield_ssp172","164",-10.906524951777,-23.7321365898546,-45.5363144648884,-60.3184598255125
"marketable_yield_ssp173","165",-5.86329539666703,-19.1298018949163,-41.1481484407003,-56.9149174153443
"marketable_yield_ssp174","166",0.440272570537736,-11.5923360762921,-32.4278002090233,-47.7500414217212
"marketable_yield_ssp175","167",-1.36125784615169,-14.8764325855797,-34.9155565072984,-49.8814797811071
"marketable_yield_ssp176","168",-2.79891563289253,-15.6914473178357,-35.2734938392251,-50.2101720284093
"marketable_yield_ssp177","169",-1.45426632491166,-13.761383125818,-32.2745412586646,-48.2487927359912
"marketable_yield_ssp178","17",15.0726274282101,11.0877465345269,-10.4320662920214,-22.8518576563249
"marketable_yield_ssp179","170",-5.54414139510925,-18.9797482412548,-40.2123767608864,-52.2209591367947
"marketable_yield_ssp180","171",-6.56912134744561,-20.0422425953473,-40.2149673639593,-56.8454589289825
"marketable_yield_ssp181","172",6.0942784166699,-4.36567794350328,-25.269428032462,-38.9691387591892
"marketable_yield_ssp182","173",2.09258962568819,-7.66090119565716,-26.7466189298024,-40.5252253681049
"marketable_yield_ssp183","174",-6.01542590516953,-17.3571593492514,-37.0195459395053,-53.7084680841568
"marketable_yield_ssp184","175",9.24468458327391,1.72276940327425,-21.8831505250464,-35.9663043463372
